Period,Data Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284
2013-09,Historical Data,0.0,0.0,137634.21,0.0,82383.63,407478.52,0.0,548306.99,74031.17,0.0,60878.75,106954.33,171830.28,166773.03,68350.16,123755.08,154239.61,133571.47,0.0,0.0,235400.2,0.0,0.0,0.0,0.0,0.0,80049.74,243326.98,102883.23,78627.98,0.0,286972.62,0.0,0.0,19534.38,262947.84,147294.68,0.0,0.0,140669.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300650.29,0.0,59554.5,120992.2,152212.46,97095.12,101442.94,23812.33,117782.89,0.0,302062.35,165758.2,129762.36,0.0,0.0,81290.96,123670.21,109720.64,703269.88,0.0,84113.21,181574.3,127681.9,0.0,195840.06,82617.73,168083.23,229170.65,19595.07,621524.73,178159.24,111312.18,73470.83,47170.5,0.0,128947.22,1761.11,161853.23,0.0,0.0,0.0,114295.0,157282.59,143465.4,0.0,121492.49,100529.21,90383.6,662.0,271658.42,119249.49,0.0,250044.15,193619.06,107660.03,115713.36,0.0,198685.01,0.0,146927.24,0.0,0.0,62355.7,0.0,62813.21,233269.11,63743.58,0.0,57825.36,0.0,163177.21,0.0,0.0,207547.62,0.0,0.0,94888.15,0.0,0.0,0.0,107971.47,0.0,73716.72,0.0,159956.33,0.0,0.0,300969.39,33283.54,133927.63,0.0,262940.93,0.0,104826.02,211024.3,359834.28,0.0,0.0,0.0,177863.92,0.0,101863.01,164900.54,151896.7,0.0,0.0,0.0,0.0,0.0,199463.5,184134.11,155569.43,0.0,0.0,339237.01,0.0,163660.72,100387.38,131655.27,532488.2,70865.1,155913.18,145704.27,172322.35,0.0,0.0,200321.92,71553.06,0.0,0.0,0.0,0.0,0.0,115534.86,114382.9,110563.7,280263.08,112780.43,157181.67,129815.29,283456.89,131445.59,216397.5,0.0,0.0,0.0,0.0,117608.64,328465.98,82430.65,79435.39,181346.65,303662.36,170897.41,0.0,0.0,0.0,169685.19,149682.53,291875.02,169262.6,0.0,205208.22,0.0,0.0,144382.46,0.0,0.0,252794.39,79115.13,0.0,0.0,315142.3,0.0,0.0,120522.15,65955.08,0.0,0.0,689860.07,0.0,114465.92,0.0,66273.66,108887.7,71194.27,38285.78,33324.85,0.0,92452.58,40069.02,126866.5,0.0,0.0,138761.25,0.0,0.0,111190.56,0.0,0.0,290657.49,200738.61,848301.42,0.0,0.0,86322.99,77072.9,0.0,0.0,0.0,407862.37,0.0,206325.18,203702.22,40933.24,0.0,150621.9,327607.36,157898.53,257672.07,0.0,133501.02,83593.31,133739.01,145297.43,113293.91,0.0,137634.21,0.0,285213.75,0.0,0.0,212048.97,37401.11,110434.44,0.0,152515.45
2013-10,Historical Data,0.0,0.0,174635.22,0.0,0.0,423969.57,0.0,663769.97,82385.6,0.0,47017.05,118609.12,206644.34,197781.78,71708.69,147156.92,148260.76,154168.46,0.0,0.0,249850.5,0.0,160948.48,0.0,0.0,0.0,91012.76,271526.59,98729.5,102241.58,0.0,294703.97,0.0,0.0,20837.86,293836.86,137392.27,263533.1,0.0,225856.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369588.49,0.0,76153.94,114711.12,159447.71,80870.51,122871.39,0.0,125637.88,0.0,304206.7,183390.42,167973.21,0.0,0.0,89761.88,138974.83,141877.74,1037087.73,0.0,106674.7,244945.99,151399.7,0.0,0.0,84715.74,199007.25,248668.11,16355.74,839659.46,193206.31,138320.75,92808.04,60061.75,0.0,142337.54,5487.33,185682.99,0.0,0.0,0.0,148243.0,174166.1,200271.34,0.0,164502.87,125847.06,123604.32,0.0,249227.08,122775.6,0.0,241512.51,227710.08,83989.79,103604.33,0.0,274556.15,0.0,186865.07,0.0,0.0,65616.24,0.0,53954.94,246309.12,73394.79,0.0,86290.63,0.0,185186.86,0.0,0.0,294179.12,0.0,0.0,132410.09,0.0,0.0,0.0,112720.86,0.0,95140.46,61911.17,219145.16,0.0,0.0,358061.29,35037.77,172759.19,0.0,267301.53,0.0,107549.34,251100.45,412369.53,0.0,0.0,0.0,206534.32,0.0,87082.54,169417.95,143954.09,439444.02,0.0,128524.67,0.0,270602.41,228045.58,197341.53,204633.27,67344.87,0.0,395831.0,0.0,168167.01,155742.61,161076.64,594605.05,71275.34,210937.9,182109.02,196602.96,0.0,0.0,202231.0,84407.53,0.0,0.0,0.0,0.0,160911.32,145408.62,132144.69,124715.93,322395.09,160419.78,180249.04,69184.35,310620.63,145006.33,354875.03,0.0,0.0,0.0,0.0,148171.68,339199.68,91294.35,81081.63,190812.12,327915.49,167800.91,393272.54,0.0,0.0,207627.87,139435.1,333856.39,240130.58,0.0,239875.99,0.0,0.0,141521.36,0.0,0.0,267613.58,86412.32,0.0,0.0,361512.78,0.0,0.0,131776.64,68366.07,0.0,0.0,721130.27,0.0,124367.02,0.0,64437.75,182473.9,72961.61,46117.41,49903.23,0.0,137394.74,42740.03,180757.69,0.0,0.0,158843.48,0.0,0.0,131143.44,0.0,0.0,309627.51,237442.68,893606.83,0.0,179337.48,93240.53,82950.77,0.0,0.0,0.0,471919.97,0.0,249018.58,226125.43,45476.56,0.0,165997.37,387347.64,152679.72,345762.6,0.0,0.0,86971.68,141501.19,129384.42,56786.58,0.0,174635.22,0.0,359755.64,0.0,0.0,250141.68,66016.36,138914.23,0.0,178757.7
2013-11,Historical Data,0.0,0.0,139990.24,0.0,0.0,420641.06,0.0,648158.67,0.0,0.0,68864.7,125645.94,187848.83,185698.8,75663.89,136299.0,107598.74,134511.48,0.0,0.0,246993.19,0.0,171187.8,0.0,0.0,0.0,101398.98,248814.77,118703.42,119355.93,0.0,323396.0,0.0,0.0,33317.55,308717.89,158835.05,0.0,0.0,165822.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263876.32,0.0,73393.47,156770.63,183943.02,82620.58,121179.49,0.0,126245.4,0.0,262728.0,145008.58,149030.57,0.0,0.0,66897.99,95341.78,86200.2,762765.65,0.0,73146.25,212710.68,127627.5,0.0,0.0,72651.27,198821.77,223857.12,29296.05,748618.87,147037.71,112292.44,87691.18,49841.8,0.0,157381.74,24689.95,153404.2,0.0,0.0,0.0,124550.0,141089.83,160203.39,0.0,137616.59,112278.57,89633.85,0.0,297264.53,120286.47,0.0,238842.17,198701.51,96605.32,105643.97,0.0,214010.64,0.0,167576.48,0.0,0.0,65445.63,0.0,90413.23,194059.68,56782.75,0.0,79301.66,0.0,168676.13,0.0,0.0,269111.37,0.0,172770.84,98068.44,0.0,0.0,0.0,109740.78,0.0,85306.65,0.0,203512.4,0.0,0.0,343978.18,38021.2,136849.86,0.0,286054.15,0.0,91065.38,208913.84,359334.59,0.0,0.0,0.0,157660.55,0.0,95955.37,167232.74,150317.14,412891.97,0.0,111858.55,0.0,242927.43,189710.1,196703.08,194192.69,73277.08,0.0,348592.66,0.0,160063.84,114317.03,152677.72,561030.02,92581.38,182526.58,169573.83,204318.46,0.0,0.0,182488.02,81077.73,0.0,0.0,0.0,0.0,180085.7,135169.62,104724.45,125996.8,258747.96,154006.65,140481.23,125078.77,313210.52,148033.83,337514.65,0.0,0.0,0.0,0.0,135076.42,324780.51,96268.67,82343.28,150155.25,304632.54,165474.14,309211.37,0.0,0.0,159845.1,144094.79,337025.75,219969.91,0.0,190342.4,0.0,0.0,147899.05,0.0,0.0,259274.83,79280.24,0.0,0.0,350546.29,0.0,0.0,122121.96,111111.91,0.0,0.0,731648.6,0.0,110870.31,0.0,64259.03,160213.6,68487.19,48919.9,33495.67,0.0,112650.19,47763.26,152429.55,0.0,0.0,131786.86,0.0,0.0,122787.46,0.0,0.0,246188.48,236292.17,937425.55,0.0,237099.54,91045.47,73561.97,0.0,0.0,0.0,454093.25,0.0,206763.79,200418.03,35036.94,0.0,178028.1,348210.84,168240.1,303577.78,0.0,0.0,94536.91,109699.09,127366.95,85907.13,0.0,139990.24,0.0,266959.23,0.0,0.0,237218.73,61421.08,130181.65,0.0,149581.34
2013-12,Historical Data,0.0,0.0,109947.45,0.0,0.0,380521.36,0.0,537478.46,80681.76,0.0,46743.3,131950.05,150264.6,157505.53,58523.35,142723.17,166011.8,112191.33,0.0,0.0,230951.25,0.0,160803.7,0.0,0.0,0.0,87032.92,261665.75,103492.01,88950.62,0.0,259755.49,0.0,0.0,14246.03,271066.19,133638.45,220297.24,0.0,159389.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248412.43,0.0,77055.15,188669.91,165501.62,70254.04,107181.83,0.0,121330.28,0.0,281018.4,116711.97,117521.64,0.0,0.0,83116.86,98608.4,131437.5,722317.46,0.0,96921.52,208114.61,98393.8,0.0,0.0,67426.05,159651.93,195864.18,23493.16,859294.55,196383.7,115960.91,69143.82,66080.0,0.0,158385.32,148139.99,132057.3,0.0,0.0,0.0,98040.0,118063.34,145385.68,0.0,159492.73,93798.44,108699.51,0.0,234340.54,83796.06,0.0,193003.56,179777.753,91810.16,95511.65,0.0,222792.69,0.0,140839.72,0.0,0.0,62508.92,0.0,64181.59,154140.06,52431.81,0.0,74004.49,0.0,154035.74,0.0,0.0,258624.78,0.0,0.0,129298.91,0.0,0.0,0.0,99090.44,0.0,75735.69,0.0,192338.68,0.0,0.0,289566.48,0.0,158474.89,0.0,193796.25,0.0,93923.07,184703.0,334207.15,0.0,0.0,0.0,207009.47,0.0,86452.0,154700.75,155074.27,424918.44,0.0,110510.93,0.0,285310.03,205618.45,172866.37,189063.26,58231.48,0.0,302458.88,0.0,100721.44,81346.48,139333.99,527666.24,75653.66,150962.69,164314.74,197120.62,0.0,0.0,135754.95,69611.98,0.0,0.0,390032.67,0.0,155643.55,126351.35,117047.45,117196.33,280767.11,120835.6,132035.33,114825.13,194263.39,158253.0,294091.07,0.0,0.0,0.0,0.0,105630.02,293972.73,73020.26,91964.84,124134.12,223301.85,160108.15,320563.95,0.0,0.0,177206.69,127556.14,338599.22,164822.43,0.0,164802.05,0.0,0.0,135806.24,0.0,0.0,232043.99,56577.33,0.0,0.0,302686.5,0.0,0.0,89528.1,93008.73,0.0,0.0,751625.69,0.0,90269.58,0.0,55779.14,148575.7,65350.04,0.0,37704.62,0.0,106634.69,41717.69,116169.87,0.0,0.0,115484.19,0.0,0.0,93740.31,0.0,0.0,244672.08,232301.87,847704.88,0.0,174096.1,84604.19,94817.98,0.0,0.0,0.0,388375.43,0.0,191802.03,186948.65,0.0,0.0,119051.18,278456.64,141622.64,258013.24,0.0,128651.14,72178.5,104946.77,108942.23,109084.39,0.0,109947.45,0.0,236214.61,0.0,0.0,224575.52,39467.41,83939.98,0.0,117243.83
2014-01,Historical Data,0.0,0.0,114233.15,0.0,0.0,342421.28,0.0,639256.55,77094.37,0.0,57985.5,100683.25,191775.24,152461.49,56530.4,143791.54,129860.47,125787.46,176955.59,0.0,264544.58,0.0,162901.29,0.0,0.0,0.0,108734.7,231339.46,122477.05,90533.22,0.0,270588.37,0.0,0.0,12543.0,268931.62,149264.26,258104.5,0.0,203842.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354228.58,0.0,71699.16,148879.99,190089.11,68034.51,117639.93,0.0,93175.6,0.0,282959.71,158140.51,145203.17,0.0,0.0,68846.2,122405.26,124686.97,713022.34,0.0,97957.28,194320.44,106442.0,0.0,0.0,86122.35,209294.49,251449.32,51160.36,815112.48,151792.2,115574.98,69698.84,103700.6,0.0,165436.78,179471.97,151427.84,0.0,0.0,0.0,117265.0,162728.25,110256.78,0.0,123888.73,122454.96,128495.38,0.0,273310.69,120056.58,0.0,256888.02,180441.0,115438.98,104284.75,0.0,201906.87,0.0,159705.12,0.0,0.0,73810.95,0.0,88007.93,214684.16,57645.45,0.0,76492.92,0.0,156507.3,0.0,60.6,324559.29,0.0,0.0,104538.71,0.0,0.0,0.0,135770.52,0.0,74691.83,46326.4,201112.44,0.0,0.0,318208.46,28739.73,138143.41,0.0,291585.82,0.0,100180.22,184733.49,371939.06,0.0,0.0,0.0,171430.72,143205.08,102080.774,170848.48,168122.91,372691.64,0.0,102589.95,0.0,0.0,202159.65,175625.24,184147.53,64104.05,0.0,399204.78,0.0,159523.44,120454.54,145294.41,536333.03,87847.49,147002.8,164690.28,204586.82,0.0,0.0,171100.77,78758.7,0.0,0.0,375924.07,0.0,175420.12,132171.48,94903.0,102794.25,310425.15,117959.24,150029.84,120992.95,221951.58,173622.98,348607.5,0.0,0.0,0.0,0.0,165139.42,317382.58,87028.61,78828.22,160944.56,337716.48,175080.77,429283.3,0.0,0.0,192470.14,143193.52,324810.46,195478.65,0.0,183607.04,0.0,0.0,155445.46,0.0,0.0,260611.04,98051.92,0.0,0.0,368773.03,0.0,0.0,121745.47,73354.0,0.0,0.0,815804.59,0.0,99839.0,0.0,70689.82,152327.8,76214.6,0.0,42304.0,0.0,145767.6,52771.83,129960.37,0.0,0.0,130368.12,0.0,0.0,121145.09,0.0,0.0,292826.11,256384.07,887821.5,0.0,0.0,99853.4,105856.3,0.0,0.0,0.0,447367.28,0.0,203804.92,206188.92,40081.41,0.0,154994.55,309193.09,173901.34,317766.35,0.0,0.0,93910.63,121479.37,101311.02,89990.41,0.0,114233.15,0.0,372299.0,0.0,0.0,186994.34,14068.85,111682.26,0.0,166358.71
2014-02,Historical Data,0.0,0.0,105050.34,0.0,0.0,376442.16,0.0,568063.37,76124.68,0.0,61467.55,103530.84,185226.47,206232.51,85505.67,156320.66,138103.37,135497.16,166698.87,0.0,233422.72,0.0,166639.53,0.0,0.0,0.0,76702.03,237280.58,96586.92,86650.18,0.0,245846.88,0.0,0.0,20871.87,253588.11,110605.62,205006.78,0.0,137192.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258188.89,0.0,65100.63,127414.91,170209.03,77049.17,118761.38,0.0,123422.18,0.0,280868.07,118519.28,141779.69,0.0,0.0,74439.25,127397.46,84953.12,541582.48,0.0,91511.35,211232.87,121237.8,0.0,0.0,72556.37,182056.11,198535.43,36192.45,608336.82,143743.29,103654.18,61862.91,56945.03,0.0,155247.66,136148.4,153790.7,0.0,0.0,0.0,119711.0,146015.12,113074.0,0.0,109625.8,97501.68,87629.23,0.0,286393.84,106200.72,0.0,241679.43,208431.01,111129.63,107366.82,0.0,221250.25,0.0,161110.25,0.0,227579.23,66044.2,0.0,90897.6,224956.68,36473.45,0.0,81938.54,0.0,159046.78,0.0,0.0,337913.16,0.0,190191.48,78049.58,0.0,0.0,0.0,123257.66,0.0,67767.11,51076.35,183426.89,0.0,0.0,327128.25,33695.91,142076.07,0.0,273414.9,0.0,81755.93,199071.1,348589.6,0.0,0.0,0.0,145441.67,125932.34,100999.39,152983.68,112022.21,0.0,0.0,99335.23,0.0,0.0,176709.15,164978.39,172391.2,0.0,0.0,325548.32,0.0,158927.71,98129.13,123233.5,523004.17,73099.8,156998.03,144271.77,179163.82,0.0,0.0,157270.14,55010.9,0.0,0.0,347626.3,0.0,168541.39,134756.77,178268.61,110829.61,268140.3,123799.2,147324.77,116834.73,204532.84,132746.91,358076.75,0.0,0.0,0.0,0.0,108768.98,315115.92,86505.17,89961.95,131786.75,263083.65,113693.03,389409.8,0.0,0.0,157523.8,127485.57,269470.92,178812.16,0.0,220608.79,0.0,0.0,117789.23,0.0,0.0,224329.37,64799.94,0.0,0.0,308134.6,0.0,0.0,101488.93,79584.52,0.0,0.0,737043.58,0.0,92040.25,0.0,86669.83,119790.6,66868.53,0.0,40794.78,0.0,113145.42,56357.01,123755.56,0.0,0.0,131295.87,0.0,0.0,116167.86,0.0,125935.89,236112.51,163061.26,800878.58,0.0,220972.34,83335.16,111871.7,0.0,0.0,0.0,452548.18,0.0,216206.14,225228.11,0.0,0.0,158254.64,363082.12,135084.43,278659.86,0.0,0.0,84400.08,108981.13,133921.83,64106.32,0.0,105050.34,0.0,336796.29,0.0,0.0,227383.19,27339.56,102150.63,0.0,152975.86
2014-03,Historical Data,0.0,0.0,82850.2,0.0,0.0,451011.27,0.0,692678.13,100278.94,0.0,69715.08,125053.76,201625.53,188247.68,64090.31,160787.12,166610.61,162921.13,194234.48,0.0,251085.04,0.0,190821.91,0.0,0.0,0.0,104532.33,250812.59,123174.67,98161.32,0.0,317098.75,0.0,76.55,23057.03,257279.63,122280.73,250396.51,0.0,197423.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199699.59,0.0,79018.25,121713.15,223769.55,77642.91,127930.44,0.0,115407.76,0.0,299997.25,155991.0,154709.12,0.0,0.0,68527.78,136791.74,126390.86,682905.06,0.0,80338.24,206948.03,111893.5,0.0,0.0,87862.31,211038.86,250444.9,47362.1,743913.88,165962.47,114786.48,93997.65,58148.0,0.0,196283.32,180496.16,128599.42,0.0,0.0,0.0,141860.0,148089.6,124393.73,0.0,130436.85,117026.63,86585.19,0.0,235680.4,118359.21,0.0,269090.2,212374.4,93695.53,81179.1,0.0,244633.55,0.0,157476.41,0.0,0.0,64132.22,0.0,103555.13,227008.19,63267.98,0.0,52184.55,0.0,139531.26,0.0,128.3,330887.55,0.0,0.0,104244.26,0.0,0.0,0.0,144660.98,0.0,83335.15,54006.31,206929.76,0.0,0.0,345343.3,38727.6,171241.35,0.0,267410.61,0.0,126831.81,175757.02,331892.61,0.0,0.0,0.0,144039.2,0.0,104006.27,173180.32,124691.32,387171.34,0.0,112064.81,0.0,0.0,229804.43,151159.78,167616.15,66636.34,0.0,401533.88,0.0,127785.47,106599.66,140349.63,656012.77,90054.71,142289.59,159858.96,196562.29,0.0,0.0,153721.22,79610.32,0.0,0.0,336290.69,0.0,168799.08,155623.98,148648.59,116609.61,319989.7,123767.93,0.0,130333.09,178674.92,195514.98,380381.15,0.0,0.0,0.0,0.0,110981.27,347096.16,65672.09,96134.95,174174.76,331192.61,176992.17,482124.46,0.0,0.0,198099.12,114643.61,357748.96,204156.5,0.0,209356.44,0.0,0.0,141203.58,0.0,0.0,250147.11,60236.53,0.0,0.0,363776.18,0.0,0.0,116080.97,68890.16,0.0,0.0,800291.34,0.0,98377.93,0.0,56871.87,156509.7,83206.67,42317.02,37698.21,0.0,116325.54,64029.29,153345.71,0.0,200271.81,132972.72,0.0,0.0,109192.28,0.0,0.0,308246.28,239142.0,1010153.66,0.0,0.0,95600.35,108001.99,0.0,0.0,0.0,424568.05,0.0,239295.09,230294.34,45060.85,0.0,125349.05,368374.44,162130.74,264340.28,0.0,0.0,98038.12,121792.13,136586.82,118155.95,0.0,82850.2,0.0,367576.12,0.0,0.0,239792.16,66376.35,108944.22,0.0,142890.22
2014-04,Historical Data,0.0,0.0,247464.59,0.0,0.0,471024.9,0.0,637273.68,82239.09,0.0,52081.3,133328.93,197098.83,225230.05,86659.24,164197.04,148108.64,146359.07,0.0,0.0,256202.5,0.0,182075.65,0.0,0.0,0.0,97406.21,262758.45,110342.57,91032.4,0.0,243770.51,0.0,106333.8,11375.16,260879.34,147184.24,249008.8,0.0,138142.5,0.0,0.0,0.0,168373.6,0.0,0.0,0.0,336911.37,0.0,69611.12,131976.4,229424.09,93423.7,112567.11,200862.58,122120.14,0.0,340419.02,189269.5,159940.66,0.0,0.0,76391.36,122613.54,133434.74,742384.71,0.0,96389.57,228417.11,228968.0,0.0,248231.58,80781.64,234897.32,265086.0,62090.14,812307.13,182684.13,128508.63,91254.2,84575.5,132708.4,167613.78,195424.82,139016.9,0.0,0.0,0.0,127965.0,180658.72,132163.73,0.0,153319.5,108986.97,122643.53,15875.8,299823.89,137226.66,0.0,237984.44,220956.13,137637.54,121897.78,80174.1,236774.91,0.0,164435.16,0.0,271156.78,45753.9,0.0,70961.0,257225.06,75601.18,0.0,96232.41,0.0,187834.72,0.0,92342.13,286225.92,0.0,0.0,115399.16,0.0,0.0,0.0,142597.84,39952.03,93143.21,57451.12,216719.7,0.0,0.0,311331.91,27701.34,141888.55,0.0,264055.02,0.0,105159.14,236987.28,318141.38,0.0,0.0,0.0,131354.92,0.0,100526.61,168968.94,148225.28,390715.96,0.0,115126.59,0.0,0.0,220950.38,196547.8,197019.35,82403.72,0.0,479000.16,0.0,120751.1,123670.01,168246.45,573656.14,104006.13,179834.15,181540.89,215640.66,0.0,0.0,199255.82,75787.89,0.0,0.0,388652.97,0.0,176195.56,157554.24,196888.59,114753.45,335556.56,118226.77,164678.96,112604.27,276621.38,187073.51,336882.68,0.0,0.0,0.0,0.0,135717.59,352598.88,89742.82,92340.41,140816.6,357115.01,197110.78,473088.39,0.0,0.0,201836.4,169253.94,363649.41,195794.94,0.0,216665.23,0.0,0.0,134180.66,0.0,0.0,255667.97,77598.77,0.0,0.0,387811.57,0.0,0.0,121650.67,97114.71,0.0,0.0,757190.91,0.0,132182.13,0.0,73755.73,167037.9,88086.73,32757.3,43834.5,0.0,140592.01,51975.17,113667.81,0.0,189517.69,148782.5,0.0,0.0,127550.78,0.0,0.0,260422.9,277944.52,945730.16,185545.03,244479.69,92054.58,112302.6,0.0,0.0,0.0,425460.95,0.0,220818.93,218638.51,39949.46,0.0,193615.59,359438.0,161982.5,340317.89,0.0,0.0,116641.82,95724.88,107735.36,97583.42,0.0,247464.59,0.0,316975.53,0.0,0.0,248734.19,65873.09,118806.45,0.0,158361.91
2014-05,Historical Data,0.0,0.0,122231.11,0.0,0.0,430117.09,0.0,616177.72,90094.47,0.0,59566.1,117377.7,207546.99,236888.92,78877.74,167301.7,174024.71,135560.63,0.0,0.0,247364.95,0.0,174065.7,0.0,0.0,0.0,93756.35,266834.54,120124.42,92299.62,0.0,260738.39,0.0,192230.4,27850.63,329100.53,154747.25,267795.81,0.0,183410.21,0.0,0.0,0.0,174437.93,0.0,0.0,0.0,289914.79,0.0,76281.47,113051.8,281062.46,82347.29,130845.25,165766.4,118223.61,0.0,301137.71,125270.41,151253.95,0.0,0.0,82093.08,129142.55,118334.97,577769.55,0.0,92678.64,214937.24,174251.29,0.0,199953.83,77629.79,202788.43,260255.05,63482.81,765256.53,196866.54,122783.14,80186.74,51705.0,0.0,194294.17,156048.05,148131.74,0.0,130378.12,0.0,123870.0,159344.68,140273.45,0.0,158474.36,110293.99,111365.6,76126.65,318200.54,119880.14,0.0,279419.95,288504.84,69410.5,90448.42,96980.27,260588.68,0.0,170875.82,0.0,244773.92,57768.65,0.0,89429.97,243812.52,67630.15,0.0,110335.55,0.0,150667.39,0.0,178646.21,335581.89,0.0,170697.22,102192.67,0.0,0.0,0.0,139533.84,41111.95,89877.83,57351.98,193858.32,0.0,0.0,401504.82,41388.61,172576.43,0.0,273500.6,0.0,126662.83,232341.8,353190.51,0.0,0.0,0.0,120809.03,154352.64,107193.79,174442.13,150966.36,0.0,0.0,0.0,0.0,0.0,241139.68,181170.05,183104.94,64646.17,0.0,364818.07,0.0,194682.4,125112.95,135301.8,591200.68,108078.74,188826.73,188409.06,220266.31,0.0,0.0,159356.56,103151.72,0.0,0.0,346891.95,0.0,193909.79,141987.35,152680.58,131297.1,308573.67,122834.06,164477.24,108059.26,299402.98,157585.75,287101.84,0.0,0.0,0.0,0.0,129126.73,349190.91,98105.25,88129.67,132812.45,333032.12,156483.98,375892.61,0.0,0.0,199035.06,137452.29,331489.03,192846.02,0.0,238808.27,0.0,0.0,143894.42,0.0,0.0,271129.86,98355.19,0.0,0.0,342544.99,0.0,0.0,100678.47,96569.6,0.0,0.0,854580.04,0.0,103983.93,0.0,75954.97,133076.66,74206.33,32884.02,49372.25,0.0,107887.1,42761.06,146238.98,0.0,0.0,146695.11,0.0,0.0,145216.05,0.0,159764.98,271386.76,236107.86,1078321.31,194504.77,198086.56,93041.31,128588.83,0.0,0.0,0.0,458094.47,0.0,230390.73,195445.6,48038.09,0.0,120244.27,407104.55,144628.21,343812.29,0.0,134492.49,99237.0,120359.74,169587.89,100638.3,0.0,122231.11,0.0,254973.02,0.0,0.0,234492.57,56581.47,140728.57,0.0,157805.35
2014-06,Historical Data,0.0,0.0,141049.12,0.0,0.0,458518.72,0.0,627503.0,83499.05,0.0,52707.0,117892.78,196986.46,194950.9,70121.67,164979.9,156443.06,149048.14,0.0,0.0,247277.39,0.0,167437.85,0.0,0.0,0.0,92474.54,253795.47,142643.32,93222.23,0.0,271884.98,0.0,163515.12,21138.92,297907.92,154301.98,264587.59,0.0,166519.09,0.0,0.0,0.0,168424.11,0.0,0.0,0.0,249853.78,0.0,63460.64,121422.74,223044.59,75495.23,123608.08,175179.51,118717.43,0.0,269514.82,171775.46,107690.93,0.0,0.0,70632.94,109357.16,116715.31,560246.19,0.0,93049.73,198937.61,150981.5,0.0,208814.61,78731.19,192105.93,220908.07,45715.82,818670.01,174006.78,123606.9,96427.41,74345.0,0.0,183877.62,196720.34,120570.16,0.0,0.0,0.0,134700.0,166082.51,129701.98,0.0,146469.3,104452.86,122209.93,89563.1,316464.43,123389.98,0.0,284796.75,256597.21,99734.15,120580.67,0.0,221668.93,0.0,165992.06,0.0,230895.1,86340.98,0.0,65915.33,207488.24,54126.74,0.0,66350.76,0.0,142808.4,0.0,185602.23,233935.87,0.0,231942.06,115530.84,0.0,0.0,0.0,146147.93,36086.66,83632.76,55274.41,211704.69,0.0,0.0,384978.47,32161.61,147071.1,0.0,251027.6,0.0,118845.14,210138.98,336796.69,0.0,342165.36,0.0,198724.59,142276.0,100404.02,157415.96,127303.68,363596.61,0.0,115208.06,0.0,0.0,192252.08,182069.21,199851.17,76489.59,0.0,419493.79,0.0,132649.34,121788.14,113138.09,540863.57,97452.23,135024.2,192330.8,210564.96,0.0,0.0,156654.21,66811.26,0.0,0.0,353252.52,0.0,196596.33,137659.2,158711.84,146449.81,330374.1,121713.59,136552.81,128561.68,294796.16,203852.4,289922.17,0.0,0.0,0.0,0.0,157226.7,302101.18,87064.86,89303.24,161057.06,263857.73,172490.69,474169.07,0.0,0.0,185189.82,138522.43,367698.65,242679.58,0.0,237936.57,0.0,0.0,167908.43,0.0,0.0,240805.48,81208.2,0.0,0.0,368516.46,0.0,0.0,125882.26,93320.11,0.0,0.0,756036.6,0.0,160613.97,0.0,72241.41,141107.2,65666.51,0.0,44490.1,0.0,99432.49,49662.8,133807.7,0.0,182981.11,149264.95,0.0,0.0,123399.08,0.0,0.0,294710.78,250657.3,1023251.66,172807.38,0.0,88822.94,123995.81,0.0,0.0,0.0,467131.39,0.0,237484.06,240848.05,45014.72,0.0,168118.17,346341.86,147118.48,332195.39,0.0,0.0,91302.03,122784.66,163649.27,102751.25,0.0,141049.12,0.0,335615.53,0.0,0.0,244105.79,49913.37,99387.06,0.0,164796.86
